2026-06-20 15:41:22.028 | INFO     | app.controllers.connection_controller:__init__:51 | ConnectionController инициализирован
2026-06-20 15:41:22.323 | INFO     | app.ui.coordinates_viewmodel:__init__:75 | CoordinatesViewModel инициализирован
2026-06-20 15:41:22.346 | INFO     | app.controllers.run_controller:__init__:50 | RunController инициализирован
2026-06-20 15:41:22.347 | INFO     | app.ui.main_window:_init_position_tracker:452 | PositionTracker: координаты по приращениям (обновление по ok)
2026-06-20 15:41:22.366 | INFO     | app.ui.main_window:_connect_signals:518 | Подключение сигналов...
2026-06-20 15:41:22.367 | INFO     | app.ui.main_window:_connect_signals:568 | Сигналы подключены
2026-06-20 15:41:22.367 | INFO     | app.ui.main_window:_load_settings:887 | Загрузка настроек...
2026-06-20 15:41:22.368 | DEBUG    | app.ui.main_window:_load_settings:893 | Геометрия восстановлена
2026-06-20 15:41:22.369 | DEBUG    | app.ui.main_window:_load_settings:899 | Состояние доков восстановлено
2026-06-20 15:41:22.369 | INFO     | app.ui.main_window:_load_settings:909 | Настройки загружены
2026-06-20 15:41:22.370 | INFO     | app.ui.main_window:_on_refresh_ports:574 | Обновление портов...
2026-06-20 15:41:22.372 | INFO     | app.controllers.connection_controller:refresh_ports:71 | Обновление списка портов...
2026-06-20 15:41:22.377 | INFO     | app.controllers.connection_controller:_on_ports_updated:120 | Получено портов: 1
2026-06-20 15:41:22.378 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: COM3
2026-06-20 15:41:22.379 | INFO     | app.services.serial_manager:set_selected_port:324 | Выбран порт: COM3
2026-06-20 15:41:22.380 | INFO     | app.services.serial_manager:connect:372 | Подключение к COM3...
2026-06-20 15:41:22.460 | INFO     | __main__:main:61 | Приложение готово к работе
2026-06-20 15:41:22.461 | INFO     | __main__:main:62 | Нажмите Ctrl+C для выхода
2026-06-20 15:41:22.461 | INFO     | app.services.serial_manager:_connect:81 | Подключено к COM3
2026-06-20 15:41:22.493 | INFO     | app.services.serial_manager:_on_data_sent:458 | Порт открыт: COM3
2026-06-20 15:41:22.493 | INFO     | app.controllers.connection_controller:_on_manager_connected:100 | Подключено к COM3
2026-06-20 15:41:22.495 | INFO     | app.ui.main_window:_on_coordinates_connected:821 | Координаты по программному счётчику (обновление по ok)
2026-06-20 15:41:22.495 | INFO     | app.controllers.run_controller:_on_line_sent:188 | → Connected to COM3
2026-06-20 15:41:27.708 | INFO     | app.ui.main_window:closeEvent:913 | Закрытие приложения...
2026-06-20 15:41:27.708 | INFO     | app.controllers.connection_controller:disconnect_from_port:95 | Отключение...
2026-06-20 15:41:27.708 | INFO     | app.services.serial_manager:disconnect:381 | Отключение...
2026-06-20 15:41:27.709 | INFO     | app.controllers.connection_controller:_on_manager_disconnected:107 | Отключено
2026-06-20 15:41:27.709 | INFO     | app.ui.main_window:_on_coordinates_disconnected:827 | Автообновление координат выключено
2026-06-20 15:41:27.711 | INFO     | app.services.serial_manager:_disconnect:102 | Отключено
2026-06-20 15:41:27.722 | INFO     | app.ui.main_window:closeEvent:936 | Окно закрыто, настройки сохранены
2026-06-20 15:41:27.742 | INFO     | __main__:main:67 | Завершение работы приложения (код: 0)
